Day,Alameda,Amador,Butte,Calaveras,Colusa,Contra Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Imperial,Inyo,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Modoc,Mono,Monterey,Napa,Nevada,Orange,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Trinity,Tulare,Tuolumne,Ventura,Yolo,Yuba
2020-05-28,167.8023,-2.4175866,-4.655637,-5.166589,5.8907237,47.945065,7.5401464,5.8812184,104.98331,-8.613863,5.9787555,69.548836,0.49239305,88.38732,19.434513,6.568926,-0.21281293,2031.2467,-3.2354186,4.6326427,3.7743623,-3.15956,-3.1215496,-0.7411916,-2.0248864,5.943169,1.2499723,-9.17391,436.84338,21.383238,-3.1217387,345.7147,56.549183,-0.4930079,284.97147,380.3428,65.56932,58.977043,0.68135434,36.533047,29.700546,59.90788,-2.5362253,-1.0791413,-5.1890497,21.077808,37.10025,59.895836,-0.41580003,-4.47022,-3.6033523,34.329205,-2.4262133,81.02228,-8.90438,0.025154227
2020-05-29,166.75702,-2.3158634,-4.7823915,-5.0814285,5.8316793,47.367485,7.321526,5.857283,103.549164,-8.555332,6.1617064,68.75799,0.5861184,86.700874,18.89163,6.566462,-0.10633533,2016.7147,-3.4523144,4.5074964,3.870337,-3.4336247,-3.3509848,-0.690428,-1.939073,5.777483,1.2864918,-9.241979,432.51868,21.11866,-2.81155,341.76187,55.67788,-0.31913748,281.03024,377.6636,64.97733,57.365242,0.4422625,36.199966,29.090925,58.993706,-2.6809664,-0.99209833,-5.1678915,20.790886,36.944405,58.69159,-0.21255784,-4.4818945,-3.8014164,33.714737,-2.5089653,80.10208,-8.964074,-0.11687352
2020-05-30,163.35136,-2.090874,-4.4377217,-4.920433,5.6804094,46.913025,7.143436,5.6591454,102.48186,-8.284385,6.1033297,66.81154,0.66173637,85.22026,18.711803,6.3062696,-0.031815,1964.8707,-2.928379,4.4406652,3.804056,-3.3999104,-2.8958406,-0.6795486,-1.7648813,5.9406147,1.3027389,-8.961702,421.34488,21.35386,-2.5775912,333.01138,56.1378,-0.1614362,274.8195,367.9083,63.74867,56.44936,0.41310853,35.68244,28.657045,58.660015,-2.4551642,-0.7863988,-4.9792643,20.643927,36.4948,58.28142,-0.111343876,-4.419859,-3.8212538,33.29733,-2.5009809,78.219246,-8.675816,-0.012876738
2020-05-31,161.0421,-2.0638943,-4.4409084,-4.8810463,5.64063,46.038967,7.061646,5.612078,100.639366,-8.214769,6.1423397,65.78061,0.6786118,83.41067,18.310926,6.2298527,-0.06706949,1934.5333,-3.1211922,4.306923,3.7916396,-3.431652,-3.0269299,-0.68075645,-1.7526424,5.74288,1.2362682,-8.953993,414.45193,20.850187,-2.5882142,327.3625,55.053772,-0.17033847,269.8529,362.56247,62.759644,55.066704,0.31845587,35.044968,28.024075,57.432404,-2.533689,-0.7747036,-4.950039,20.29396,35.831337,57.146484,-0.11282328,-4.4303317,-3.7471855,32.603226,-2.5062234,76.95493,-8.620653,-0.11072688
2020-06-01,158.22676,-1.8761199,-4.2626576,-4.714818,5.568411,45.49807,6.7981396,5.469781,99.460754,-7.9723797,6.179135,63.74341,0.7747998,81.13552,17.74084,6.060171,-0.012914373,1886.4249,-2.8744025,4.2106357,3.7772465,-3.6301274,-2.9239316,-0.6754947,-1.6167988,5.8299365,1.2951562,-8.821654,403.2644,20.829,-2.2787604,318.152,55.61562,0.048715536,263.18347,353.52408,61.514534,53.310482,0.2117788,34.505554,27.200722,56.87111,-2.4722152,-0.58434373,-4.827261,19.986769,35.369724,56.351303,0.06316754,-4.395698,-3.8963294,31.77754,-2.5820796,74.99244,-8.459406,-0.0046398826
2020-06-02,156.56982,-1.9242275,-4.0065103,-4.6681833,5.474292,45.55064,6.789412,5.3549247,99.94592,-7.853856,5.7657866,63.66059,0.63639235,82.84316,18.295912,5.9628196,-0.053590506,1874.4424,-2.3945863,4.3952045,3.5816588,-3.2870965,-2.4562054,-0.65812063,-1.6587311,6.060102,1.2231174,-8.50815,403.54672,20.821566,-2.5129366,319.4127,56.13277,-0.15114458,265.59525,350.87534,61.111053,55.580715,0.5594135,34.173336,27.825714,57.282543,-2.2132034,-0.65544534,-4.72412,19.901678,34.74009,57.751297,-0.17162114,-4.2484274,-3.5876222,32.220444,-2.3847113,75.10226,-8.105157,0.18921106
2020-06-03,157.90605,-2.1253948,-3.7324686,-4.7352514,5.514811,46.886078,7.2158484,5.3405952,103.37408,-7.937785,5.132124,65.14214,0.42365777,87.60264,19.78554,5.9180813,-0.23788737,1899.0149,-1.6202374,4.8657293,3.3003674,-2.6092753,-1.6948905,-0.71193874,-1.8350065,6.660638,1.1089234,-8.092095,413.47382,21.430004,-3.204719,328.7918,58.579414,-0.56104636,275.5293,355.1807,62.03792,60.47128,1.2854733,34.54063,29.713932,59.433556,-1.8181195,-0.8542634,-4.6961956,20.389288,34.520657,61.68556,-0.6783022,-4.1370635,-3.0806675,33.89453,-2.0969186,77.1957,-7.819307,0.6158279
2020-06-04,156.34445,-2.2587624,-4.2618527,-5.080043,5.018766,45.90981,7.4768715,4.663653,101.90689,-7.4691286,3.1411777,66.582985,0.21138738,89.50803,19.7543,5.4434013,-0.4466855,1912.5977,-2.6330101,3.6819837,2.4084713,-3.18073,-3.4389646,-0.17740148,-1.5621821,6.0803895,0.5532446,-8.472556,418.4931,19.083591,-4.506247,334.76532,54.21436,-1.4378084,278.98364,357.6932,62.182312,63.11145,1.0451676,34.35256,29.737637,57.74706,-3.1515121,-1.4395555,-4.865151,18.634111,32.204906,62.88042,-1.2040459,-4.094599,-1.9521703,33.40161,-1.4778612,80.13108,-7.264331,-0.8095087
2020-06-05,155.66911,-2.090826,-4.4283366,-4.9422083,4.8630533,46.150326,7.0181074,4.3418474,102.98375,-7.2386975,2.7434106,66.273254,0.2579656,91.57165,20.00102,5.43221,-0.105721325,1912.891,-2.3357103,3.6123343,2.356164,-3.621662,-3.4478047,0.02533193,-1.366112,6.1808496,0.63313127,-8.361571,420.79514,18.892681,-4.076148,337.59048,55.31388,-1.344837,282.16647,356.9746,61.92494,65.50999,1.0028133,34.095882,30.075766,58.52357,-3.3666358,-1.3800557,-4.731359,18.248806,31.482697,65.1569,-1.0150639,-3.8805075,-2.1186466,33.642464,-1.3183253,80.96879,-6.9307575,-0.95482063
2020-06-06,155.50429,-2.1441884,-4.458003,-4.9262657,4.8341584,46.146282,7.1383743,4.3518715,102.96711,-7.242938,2.610893,66.81485,0.23423554,92.484695,20.369524,5.446039,-0.11526394,1918.7467,-2.2638297,3.7428415,2.2783713,-3.4091942,-3.2841003,0.033824578,-1.408194,6.1433654,0.72663,-8.208265,423.27216,18.816273,-4.1923337,339.9141,54.861107,-1.4411517,283.7533,358.21008,61.973873,66.41022,1.1817101,34.062996,30.467106,58.525948,-3.2781785,-1.4521393,-4.684671,18.34159,31.403713,65.46743,-1.1051623,-3.7738407,-2.0567684,33.95736,-1.1829535,81.38642,-6.851921,-0.8346507
