Day,Alameda,Amador,Butte,Calaveras,Colusa,Contra Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Imperial,Inyo,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Modoc,Mono,Monterey,Napa,Nevada,Orange,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Trinity,Tulare,Tuolumne,Ventura,Yolo,Yuba
2020-06-09,179.26688,-0.6376424,-1.6123798,0.35645297,-7.30374,69.440994,-3.3537297,1.8134463,142.07816,0.84031993,-0.78085417,89.718124,3.5737648,134.04947,44.724697,6.300478,4.9650536,2144.563,10.966957,18.921446,-8.164877,0.35149974,10.332344,8.272928,-1.9926872,14.641385,9.009735,2.424812,506.9157,35.70967,-10.914908,416.07474,92.427864,-4.630954,363.40042,417.03665,68.01758,113.44454,-0.16499352,45.86872,52.258686,95.64643,1.4429756,5.7486706,5.6673794,38.998707,23.59268,104.83308,-1.1604794,-9.190927,4.4280667,60.911102,0.10921183,89.14387,6.591489,6.204354
2020-06-10,171.74498,-1.3061944,-1.694901,0.11202916,-7.151359,64.29415,-3.9174922,1.4587355,130.519,0.8531882,-1.2221117,86.896286,3.5661292,123.67552,42.302597,6.5014915,4.559769,2067.6917,9.515604,17.7581,-8.3776865,0.5969329,8.34941,8.309457,-1.4945334,12.543665,8.554233,2.5285058,480.581,33.156498,-11.066838,392.48758,81.600914,-3.9822962,337.30566,402.8754,64.962105,102.58074,-0.22064924,44.15146,48.536354,87.57099,0.80716836,6.070754,5.8240743,37.877823,22.794796,94.07828,-1.6464591,-9.94337,4.558646,57.68716,-0.8145486,84.668495,6.8667,6.0716114
2020-06-11,190.13399,0.1911992,-1.0812786,0.24659696,-7.258184,76.902695,-3.042805,1.882483,160.51843,0.92086107,-0.6163003,90.52539,3.9411712,147.80142,47.30272,6.2586317,5.2140822,2225.7153,13.304785,20.505993,-7.940532,0.2408789,13.585932,8.295379,-2.0276973,17.854856,9.549927,1.7693264,537.1796,40.1988,-10.7502985,443.7838,111.011284,-4.3435903,397.85168,431.48315,72.71535,127.95858,0.43066406,48.2976,56.833828,108.091095,2.612703,5.5814514,4.881532,40.753403,24.927404,121.41546,-1.1729211,-8.368558,4.651797,65.548546,1.0818255,95.11035,6.9338098,7.318689
2020-06-12,191.29466,1.3124225,-0.17715001,0.3204563,-6.725235,80.091576,-2.6989665,2.031846,169.84435,0.96229535,-0.04606527,86.52942,4.427193,154.1864,47.465546,5.9454355,4.8177648,2177.019,15.040745,21.393349,-7.261226,0.15040955,16.071074,7.4346433,-1.8553092,20.831167,9.338493,0.32648057,534.16815,42.539043,-9.89363,444.15756,123.81851,-4.053763,408.62448,420.57956,73.91552,135.82457,1.57781,48.51687,58.765247,114.45681,3.7674775,5.027808,3.3569791,40.565197,25.14731,131.63232,-1.1468228,-6.368802,4.675702,67.00718,1.8750316,96.61706,6.588608,8.393263
2020-06-13,191.02173,1.323048,0.59538794,1.1480334,-6.4622593,80.212135,-1.8486311,1.9586616,168.80078,0.6201995,0.06959027,86.12192,4.069279,150.99133,46.508972,5.587771,5.149598,2137.05,15.153282,20.265898,-6.972637,0.4852602,16.034021,6.6559877,-2.4861078,20.382612,9.490028,1.0002147,524.77075,42.34566,-9.327904,435.0265,123.67962,-4.717624,401.96402,413.88275,73.38982,133.39542,1.1680725,48.478268,56.972763,113.58023,4.3568964,4.1781664,4.0403733,39.84004,26.370325,129.06311,-0.41003725,-5.7691693,4.20233,65.534325,2.0525591,94.35811,5.728601,7.7792373
2020-06-14,191.47484,0.13655357,0.58231574,0.66059196,-5.2094946,79.08246,-2.4170668,1.4235919,169.99606,1.1547898,-1.3899889,84.85646,4.534834,151.56845,46.448223,6.3557305,4.7384853,2135.9233,15.485428,20.351114,-7.1686687,0.8348268,16.084887,7.0906444,-1.6461405,19.813389,9.184838,0.7443782,525.6981,42.410557,-9.555166,436.32828,124.57654,-2.8690522,402.31567,415.09885,73.580536,133.44128,1.5669215,48.184326,56.674652,114.26224,4.633896,5.191241,3.375395,40.181274,26.274527,130.74495,-1.9154251,-6.523863,5.0918307,66.12484,1.4317666,95.134895,6.874481,8.29159
2020-06-15,188.45695,0.9237164,0.4180503,0.08375403,-5.7287726,79.1329,-2.3118024,1.5670669,169.18109,1.0039076,-0.43850535,82.7397,3.9838543,151.35143,45.910072,5.4832706,4.483015,2108.3896,15.379789,20.244976,-6.4939475,0.67726153,16.17107,7.3969235,-1.7198143,20.344479,9.096209,0.9215319,521.30615,42.565056,-9.368233,433.2685,125.17789,-3.037994,401.49957,408.9744,73.1492,133.92752,1.9147007,47.10165,57.059036,114.21687,4.333893,5.2729588,3.5031173,39.595615,24.993534,131.69914,-1.2684355,-6.7361307,4.515041,64.87412,1.8020467,95.13031,6.6624045,8.351626
2020-06-16,194.61081,1.501633,-0.18067098,0.33117697,-6.724747,82.237465,-2.5617723,2.08305,175.0897,1.025599,-0.04622841,87.53317,4.493777,158.73737,48.428837,5.905928,5.0100117,2211.7996,15.622265,21.957155,-7.1827984,0.027986497,16.957888,7.4782467,-1.972491,21.613583,9.535394,0.24114409,546.31445,43.62083,-9.899208,455.01636,128.6678,-4.0562015,420.38586,427.17184,75.27037,140.56189,1.6083395,49.18752,60.257607,118.09769,4.018964,5.0368547,3.1854432,41.08722,25.467733,136.54556,-1.0834516,-6.171141,4.7333593,68.36758,2.1724482,98.709656,6.619958,8.4802685
2020-06-17,195.1966,1.7709433,0.5371835,1.0254629,-6.5372286,83.18142,-1.8735735,2.0990577,176.45795,0.7632543,0.17225614,86.97098,4.374886,158.01945,47.945164,5.6389823,5.2519407,2181.7124,16.03615,21.411734,-6.9353185,0.20712778,17.432045,6.720985,-2.4499805,21.922716,9.665126,0.4279096,540.6018,43.986755,-9.362849,449.82724,131.13742,-4.648466,418.70633,421.6492,75.2673,140.61317,1.4602957,49.43319,59.493774,118.86943,4.651613,4.233904,3.4122078,40.648533,26.522156,136.72917,-0.49092782,-5.278119,4.4036646,67.84734,2.4853907,97.5057,5.8919353,8.23084
2020-06-18,191.115,0.426072,0.75116897,0.753756,-5.2949963,79.464775,-2.2531524,1.4880245,170.32376,1.0187781,-1.0160382,84.4503,4.4103255,151.60368,46.403873,6.0707865,4.737865,2124.382,15.637548,20.32425,-6.922554,0.8246435,16.361961,6.8321323,-1.7981831,20.166119,9.239066,0.64984035,523.6064,42.576466,-9.323273,434.7302,125.40501,-3.1061232,402.14728,412.56482,73.4573,133.83102,1.6066129,48.118786,56.693382,114.5053,4.7719526,4.945523,3.2901042,39.985954,26.393274,131.03882,-1.6075491,-6.109769,4.863796,65.95994,1.5796807,94.83798,6.580421,8.253591
