Day,Alameda,Amador,Butte,Calaveras,Colusa,Contra Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Imperial,Inyo,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Modoc,Mono,Monterey,Napa,Nevada,Orange,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Trinity,Tulare,Tuolumne,Ventura,Yolo,Yuba
2020-09-11,159.35185,4.609344,7.5497503,-3.1136324,-5.7562094,65.76483,-4.597563,-0.8129614,142.26212,-1.8617097,4.9963436,33.064034,2.7864656,90.77121,24.06986,-0.42970175,0.5195984,1276.5767,16.392767,12.021582,-3.2505398,2.1483793,15.375843,3.236327,0.48411602,20.188122,7.441841,-1.9498743,287.7255,43.355934,-6.6548424,230.46892,123.54907,2.2848485,251.69711,243.87126,65.0292,80.22269,6.767933,38.02256,31.585394,89.67032,5.124615,5.259074,0.68721783,33.24644,26.142994,98.74056,0.072622135,-3.8568618,1.9631727,43.674416,-2.1627023,64.26742,4.8045874,14.449918
2020-09-12,159.91087,4.3837214,7.1745653,-3.3263116,-5.7669153,65.95804,-4.781903,-0.7989909,142.85817,-1.6905377,4.660814,34.627186,2.8482053,93.35573,24.981295,-0.08061166,0.48199135,1310.4932,16.27184,12.51429,-3.4423172,2.0962887,15.249729,3.6741517,0.6644774,20.199146,7.440832,-1.8489958,296.73724,43.322716,-6.8659263,238.52759,123.25452,2.3801346,257.20197,250.36595,65.305916,82.28361,6.772204,38.217155,32.873566,90.53336,4.937298,5.606277,0.7095806,33.614918,25.605963,100.27075,-0.23717152,-4.3484206,2.1848903,44.64566,-2.1383064,65.9336,5.264785,14.489098
2020-09-13,161.00871,4.624706,6.7737474,-3.0455635,-5.9555564,67.07651,-4.5446076,-0.45078236,144.65161,-1.6475466,5.0038266,37.05266,2.8390875,96.94303,26.2785,-0.13328747,0.6853776,1347.4243,16.38419,13.097676,-3.3259146,1.8939967,15.697508,3.571901,0.3574074,20.768799,7.549507,-2.0883389,308.05072,43.411774,-6.8034067,248.83754,123.98007,1.7679474,265.97302,257.15295,65.57354,85.90191,6.562913,38.631306,34.483383,91.94774,4.950144,5.2811656,0.5593453,33.742126,25.617119,102.388596,0.045239847,-3.827436,2.050693,45.780895,-1.7133902,67.260414,4.910381,14.065009
2020-09-14,161.43823,4.1348534,6.2352905,-2.7292402,-6.3180146,65.593506,-4.738309,-0.339441,140.67265,-1.5618895,4.694154,39.582996,3.0132823,94.021835,26.249859,0.30210608,1.0801206,1378.1962,15.505714,12.889942,-4.002889,1.7088906,14.628977,3.7225566,0.20509629,19.381407,7.596549,-1.9062012,310.47946,42.13894,-7.3701644,249.45827,117.90039,1.4347825,261.35526,263.7104,65.139786,82.14051,5.825315,38.993496,33.401005,88.788925,4.3617454,5.237758,1.0344251,33.962067,25.986427,97.180916,-0.06596641,-4.2657194,2.2323623,45.545097,-2.0871723,66.257256,4.8549623,13.476654
2020-09-15,159.60016,4.010111,6.3917837,-2.9767954,-5.994395,64.81586,-4.80512,-0.5135773,139.79834,-1.4790658,4.4858637,37.677525,2.989716,92.84586,25.566782,0.27857798,0.82026297,1347.1835,15.521452,12.630761,-3.8397098,1.8385899,14.55217,3.8018525,0.4592676,19.257027,7.388139,-1.8906716,303.78445,42.02023,-7.258677,244.043,118.035164,1.9690735,257.32077,258.03497,64.6884,81.13944,6.108857,38.351135,32.850723,88.349236,4.4431033,5.4705534,0.9153086,33.61587,25.572536,97.11225,-0.31410393,-4.477392,2.303042,44.802498,-2.2004578,65.77456,5.079459,13.688009
2020-09-16,158.01144,4.313149,6.6283607,-3.056391,-5.7910495,65.15585,-4.644984,-0.49780047,140.60724,-1.5376009,4.7424912,36.407345,2.8799515,94.05709,25.602205,0.04948414,0.55422276,1322.174,15.857489,12.74804,-3.4137719,1.936313,15.015011,3.6113636,0.51529443,20.008797,7.2904053,-2.0779047,300.41376,42.328564,-6.8411784,242.1923,120.10421,1.9774258,257.98254,252.76761,64.36807,82.82422,6.504268,37.940777,33.460953,89.28761,4.744077,5.3640537,0.59885347,33.242622,25.161402,99.11221,-0.20086533,-4.0510473,2.1434474,44.75669,-1.9387586,65.960655,4.9922075,13.881724
2020-09-17,154.71854,4.4132504,6.9833384,-2.740074,-5.649304,63.68101,-4.4732175,-0.4807943,136.95628,-1.6679752,4.9522557,34.62584,2.8801198,90.131004,24.466188,-0.07001479,0.42629656,1266.5345,15.628227,12.184581,-3.2725186,2.0393372,14.714479,3.0581188,0.45375606,19.771166,7.085518,-2.2824955,285.3389,41.54799,-6.4882884,229.26256,117.76393,1.7958174,246.89684,242.05144,62.992535,79.26448,6.543154,37.320244,31.897255,86.66732,4.8774996,4.921458,0.49429727,32.431908,25.251848,95.58788,-0.033882458,-3.449488,1.9628413,43.362484,-2.002735,63.51938,4.551802,13.76809
2020-09-18,151.71802,3.7840095,6.6532116,-2.509018,-5.729567,60.102417,-4.6545706,-0.53609455,128.90976,-1.6028335,4.6995826,34.139397,2.9006696,81.56766,22.629381,0.008565009,0.6271541,1235.7382,14.477863,10.99363,-3.6780531,2.0168402,13.137869,3.0516548,0.3748054,17.559595,6.867797,-2.0300808,271.09097,39.502136,-6.9316044,215.15648,108.81497,1.9332881,229.26501,237.4319,61.32081,70.31896,5.8692384,36.548836,28.370714,80.3172,4.250722,4.8934817,1.0203316,31.82054,25.555079,86.20203,-0.14483686,-3.9719937,1.9969547,40.84939,-2.677789,59.68145,4.2750645,13.068433
2020-09-19,127.57327,3.2384398,6.5592823,-3.7819664,-6.254045,50.80061,-4.209579,-1.1545589,105.97567,-2.6227322,4.5818806,24.76571,0.98768777,58.727123,17.056192,-0.8488335,0.19441603,997.4864,12.252058,7.1680856,-3.0158894,2.5674086,10.019485,4.0715184,0.5939205,13.208958,6.7478714,0.47204646,209.02905,34.989204,-6.1762543,161.5314,90.0833,1.9194691,175.0903,191.38297,52.37175,49.44507,5.0334086,31.489023,20.63751,65.185524,3.2057052,4.7288866,3.0125775,27.969793,21.499521,65.785545,0.52401316,-6.350918,0.91376454,32.634476,-2.8286839,46.868496,5.2218747,12.571286
2020-09-20,93.175186,3.5608072,5.4712677,-4.5108643,-7.2828317,37.625328,-3.5934815,-1.0062976,73.42346,-3.304522,5.545243,17.37256,-1.0015702,34.45664,11.264627,-2.3457835,-0.19737239,740.5689,8.093091,4.650667,-1.3739704,2.5885525,6.034622,5.20074,0.51831317,8.907579,6.132251,2.3004556,141.77025,27.309406,-5.3227267,105.28077,62.090923,-0.12035605,113.06588,139.54362,39.986713,27.223751,3.9663472,25.16571,13.380238,44.786354,1.0428301,4.451485,3.9415805,22.981508,15.342299,40.690414,1.7660472,-7.788127,-0.6317128,23.070318,-1.9970655,32.759205,4.9310303,10.754143
2020-09-21,79.41045,13.830504,9.650595,-6.3272176,-9.04583,50.711895,4.764776,-4.1886797,98.58406,-4.395458,13.641382,24.10597,4.4493175,26.889137,31.562958,-13.508958,0.50249714,161.39397,42.114376,42.843513,4.692851,-5.5733643,11.654919,-19.712381,-8.1718445,11.072203,10.011011,-4.6074743,64.03686,21.08646,-14.883981,70.774506,74.22131,-9.976349,66.8909,129.67783,38.696655,43.899868,7.952906,27.425257,52.48775,71.88975,1.8151282,-10.08328,-21.287115,26.504541,5.151113,67.433105,1.4268074,1.9328068,-0.57260525,28.169342,7.796106,51.6628,-0.92394733,4.116615
2020-09-22,66.488106,2.7555275,6.4820213,-3.8464687,-5.807657,29.56241,-4.657433,-0.69203883,52.811848,-2.3273919,8.53945,11.651743,-3.5403821,26.546669,10.159482,-5.283474,-0.35201105,523.6112,7.789368,4.4334006,-0.2387681,1.4945346,6.689207,2.6270149,0.38600522,6.4983387,3.445963,3.419925,103.26022,21.739374,-3.8713183,75.38228,45.105385,1.7836156,88.96707,93.6608,32.20607,20.586605,3.0002604,20.61697,8.636461,34.246925,0.3402816,5.8504906,5.2359834,16.634304,17.835226,30.740427,3.0646238,-7.3609834,-3.5298178,10.65308,-4.4467754,25.417532,2.00845,7.419672
2020-09-23,76.61779,6.587634,5.5955887,-1.7453171,-5.119794,37.37717,-2.8231323,0.18957365,67.83064,-0.32545444,4.4766207,13.872586,-0.5011631,42.627083,7.9188232,-2.810363,0.18057182,573.0705,4.436806,8.405262,2.2241278,-0.123067796,7.402468,-0.13288774,2.0697832,13.750845,3.7567024,-2.7385552,121.98958,22.651466,-2.0973926,92.88526,66.17962,-0.08302453,109.349915,103.44732,35.48476,39.62883,4.9387145,21.607489,13.961199,49.452084,2.130296,3.0888355,-2.4798136,17.46653,12.99701,50.48682,2.7271829,-2.7334924,-1.518784,18.101128,-0.4542819,38.762665,0.0633491,7.83176
2020-09-24,90.506874,6.093315,4.1860065,-2.8153975,-5.577718,40.437153,-3.5895283,-0.5665148,85.37547,-1.905313,5.0566835,16.930553,1.9161267,54.70178,13.643639,-2.5350988,0.3402603,720.31476,8.910919,9.581485,-0.53023213,0.079781204,10.680124,1.481549,0.16894697,14.635311,5.1817045,-3.3854387,166.39812,26.099796,-4.2337275,135.1603,75.58659,0.36290348,152.13411,135.88165,38.913425,50.17629,5.4164243,22.511602,19.249044,53.477165,2.1416504,3.5636513,-1.8255384,20.674349,14.790438,60.896477,1.7392557,-0.5854815,1.0220671,24.621868,-0.91257876,38.998016,2.3173256,9.675408
2020-09-25,100.698,6.358148,3.9291668,-3.2676282,-6.468293,44.618866,-3.7177448,0.08421031,92.35359,-1.6675646,5.3409004,19.495977,2.3577223,59.24036,14.566313,-1.9686651,0.36521634,818.1038,9.260495,9.657774,-1.7101749,-0.28893918,11.288084,2.2413924,0.40937385,15.038451,4.9754553,-3.557192,186.41333,28.554634,-5.2607408,150.75134,80.76164,0.3186841,167.07321,153.86858,43.35724,53.872353,5.2526217,25.60011,21.025164,57.791023,1.690455,3.3356977,-0.73641104,22.500221,16.212542,65.39419,1.4241775,-1.4188914,1.3543851,26.812117,-0.8005027,43.021893,2.564415,10.6194725
2020-09-26,105.831116,6.441066,4.7208023,-2.3462636,-8.22179,45.57109,-4.232178,0.25391263,89.53988,-2.3401005,6.451695,24.50074,2.0854974,58.062748,16.04229,-2.3281121,1.0799361,896.1138,8.583862,9.733669,-2.337747,-0.08594018,11.357851,1.6097116,-0.20545857,13.469467,4.9786844,-3.0489283,195.29729,28.049778,-6.1162386,155.8447,75.14974,0.25306857,165.6209,170.27814,44.841354,50.563267,4.0786796,27.478083,21.48858,56.857372,1.5943656,3.5569544,0.27231982,23.28065,18.338175,59.625797,1.6362618,-1.3732309,0.5628317,27.757908,-1.7529138,44.798904,2.5056098,9.785325
2020-09-27,123.44403,4.01744,9.123903,-1.4540219,-4.557482,56.137688,-1.9982078,-1.8772182,110.066574,-3.53846,2.4078116,31.628145,1.2595692,76.038376,22.077408,0.027579118,0.30173346,1001.69806,13.165136,8.64321,-2.877239,3.8817506,12.956697,2.1052861,-0.19735019,15.967995,6.432046,2.251605,231.48277,34.77533,-4.2014356,185.81706,96.581245,-0.013025582,200.35204,194.85902,51.176758,67.77449,5.507743,31.590721,29.709137,74.26339,6.41257,3.6880808,4.1746817,26.106949,20.812191,78.93055,0.7668167,-3.4391508,1.2804096,35.583702,-0.9099917,54.5029,5.2993426,11.868542
2020-09-28,132.54024,2.5641124,7.008712,-1.7470709,-3.3589234,57.411625,-2.049753,-1.4403789,117.57105,-1.7764963,1.3910096,36.816315,1.7406262,85.465866,24.12719,1.294366,0.17528215,1132.7777,13.398714,9.566123,-3.0994027,3.2230167,12.061079,3.3693082,0.21095696,16.525133,6.2689247,1.3086522,266.95038,35.661495,-4.7633405,215.51675,100.2313,0.48516092,225.04832,220.5885,54.14193,75.66992,5.51149,32.754017,31.977583,78.52645,5.8436613,3.8728166,3.6163423,27.687817,20.92054,86.58562,-0.027911637,-4.771259,2.1047676,38.21688,-0.7607231,59.92001,5.1434684,11.4888525
2020-09-29,136.33774,3.6894374,5.2328157,-2.377434,-6.7574387,55.639835,-3.6384385,0.0877101,118.50937,-1.3970689,4.762229,34.80648,2.0720763,80.23111,22.955927,-0.020476665,1.3687062,1167.9015,13.2256565,10.817327,-3.4661143,0.9111181,12.134464,3.5861201,-0.38970223,15.4373865,6.6940765,-1.0115076,265.80405,35.172672,-6.3542,213.33064,98.82843,0.805353,220.79814,225.32199,55.068523,69.945435,4.1108775,32.997936,28.655329,75.7087,3.4943495,3.9926035,1.77429,28.863058,21.337444,81.3079,0.7589159,-4.0663104,1.1261566,38.89632,-1.7040774,56.797447,4.4128594,10.884524
2020-09-30,125.35911,3.6543283,3.8013086,-1.8485862,-4.5227823,51.79459,-3.5933485,0.47357434,112.36455,-0.96565104,3.613258,34.16134,3.458936,79.02204,22.307447,0.84817207,0.7201819,1114.4872,11.8075905,12.017037,-2.8406143,1.3345414,12.55031,2.7453468,0.3163,16.35966,6.0099745,-3.244965,257.73453,32.42197,-5.7579155,210.87134,92.687744,0.6017419,215.77179,214.4005,50.859447,70.259735,5.1964197,31.5046,28.561821,70.49123,3.3601365,3.7925868,-0.97845936,27.218084,19.911774,79.82939,-0.65421283,-1.7690042,2.6182349,38.358074,-0.79346025,53.339954,3.9209576,10.347769
