Day,Adams,Asotin,Benton,Chelan,Clallam,Clark,Columbia,Cowlitz,Douglas,Ferry,Franklin,Garfield,Grant,Grays Harbor,Island,Jefferson,King,Kitsap,Kittitas,Klickitat,Lewis,Lincoln,Mason,Okanogan,Out of WA,Pacific,Pend Oreille,Pierce,San Juan,Skagit,Skamania,Snohomish,Spokane,Stevens,Thurston,Wahkiakum,Walla Walla,Whatcom,Whitman,Yakima
2020-05-30,2.8555775,0.20314291,16.79274,3.6511016,0.6813748,8.202275,-0.69157875,1.0116462,3.5024285,-0.051709637,16.067911,-0.20983468,4.3144574,0.27690202,0.55110836,0.68950295,47.184643,0.73014176,1.2943487,1.3001398,0.78337294,-1.0579575,0.6144281,1.2831497,1.1251647,1.2661206,-1.1680064,15.311572,0.2247993,1.4013839,0.43842703,12.117445,17.250584,0.4539036,2.5172477,0.07422115,1.1638241,3.1249785,0.9428066,99.7803
2020-05-31,1.5341871,0.11982274,16.06138,3.2340796,-0.13727665,8.1276655,-0.50295794,0.1748203,2.76657,-0.115694284,16.533735,-0.37771475,2.4093192,0.09120363,0.7629291,0.7185148,58.101547,0.9362279,2.8106198,0.9417225,0.5593869,-1.0842258,0.7475873,1.0851619,1.0724027,1.3791422,-1.084519,13.355665,-0.086284354,1.3249673,0.44546205,13.0194645,16.260265,0.09446129,2.3769646,0.405427,0.5716369,3.9048996,1.0125082,124.12364
2020-06-01,1.3994145,0.15171555,16.386606,1.7362239,-0.8232821,9.852532,-0.56983185,0.23636132,1.4511003,-0.19684988,15.865705,-0.40470812,0.40564847,-0.6998851,0.93396336,0.90816534,43.12891,-0.83254886,0.9934207,1.4775108,0.022026539,-0.9957698,0.67490554,-1.1388879,1.1678853,1.4890523,-1.3668556,10.464183,-0.44771463,0.64048374,0.37336156,10.341676,17.443844,0.0118995905,1.7477976,0.21585865,0.1900394,3.6278996,0.081870735,139.133
2020-06-02,1.5293251,0.034981214,16.831205,3.5449834,-0.034994125,8.828855,-0.3085485,0.9099077,3.1051698,-0.15397286,17.528893,-0.4690898,3.7045956,0.4994822,0.84587073,0.56631637,56.215847,1.8462943,2.4535534,1.2332518,0.48917627,-0.617783,0.8718251,3.1258943,0.93022597,1.0935373,-0.6795746,17.277338,-0.16926177,1.9897406,0.5618516,12.787649,15.472748,0.34795806,2.3010767,0.07238415,0.7526269,3.053737,0.91111565,100.873436
2020-06-03,2.0029643,-0.1906201,18.665895,4.0536537,0.11218166,7.6344223,-0.27889624,1.66489,3.1148343,-0.12070936,20.66037,-0.45730236,5.9194374,1.0993543,0.7370113,0.5261539,63.844116,2.5762444,1.8689222,1.4773982,0.48353136,-0.8268768,1.0553719,2.8589416,0.8274192,0.97492504,-0.6132431,20.736801,-0.017571926,2.2137198,0.7029424,13.853783,15.517539,0.552265,2.5793986,0.023427527,0.44974256,3.859901,1.5286182,100.68126
2020-06-04,2.3197398,0.10908033,15.479021,3.6587892,0.138304,7.8402243,-0.48538053,0.700488,3.348231,-0.1187368,15.887553,-0.36813942,3.1675508,0.43679345,0.5875897,0.67772645,49.86635,0.8344729,1.2652338,0.811505,0.67965335,-1.1124862,0.857334,1.0661018,0.9864589,1.3985221,-0.9314791,13.815783,0.04860695,1.4779483,0.5877379,11.893608,14.3146105,0.33564553,2.030119,0.24098876,0.77254486,3.7584424,1.0382739,100.80944
2020-06-05,2.1437745,-0.0071901157,15.519783,3.5820608,0.40290302,6.9220557,-0.3800273,0.5612914,3.2198348,-0.0636123,17.15472,-0.42821863,4.4245687,0.34852186,0.6072799,0.6023897,54.561646,1.3417388,1.074519,0.42108628,0.56535393,-0.8865529,0.9076495,0.72299725,1.0643568,1.1761732,-0.98365986,13.835752,0.06565025,1.3400493,0.52674997,13.494612,14.994817,0.0990147,2.349857,0.18067895,1.1425924,3.758301,1.8214861,102.47161
2020-06-06,2.5004761,-0.07662682,34.770893,1.3423252,-0.6771301,10.451292,-0.5199626,3.9837108,0.86329424,-0.07589169,36.759945,-0.46546867,4.249977,-1.2365875,1.7253168,1.1073855,51.38355,-0.7246883,0.43218037,3.6383927,0.9913897,-1.0539361,-0.42260218,-2.349596,1.6623032,1.3247434,-1.7809784,15.573052,-0.49583626,1.11384,0.08600331,13.70446,25.623663,0.75238144,2.4118927,-0.22974287,-0.04374647,6.6847343,0.48204297,193.74438
2020-06-07,2.1579115,-0.07303859,18.431234,2.0632873,-0.36720765,9.251109,-0.3244049,1.437064,1.4707034,-0.093898445,18.674969,-0.3298444,2.8074405,-0.33474278,0.9230536,0.8527849,40.82187,-0.08938837,1.5098648,1.5992198,0.52698374,-0.6961747,0.84009695,0.20471859,1.0105907,1.0395371,-1.0079414,12.060007,-0.34235865,1.2113264,0.3398621,10.978033,15.574401,0.04347846,1.8901141,0.03710821,0.6998143,3.5932128,0.95533365,124.91982
2020-06-08,2.498068,-0.02652704,24.016779,2.8031409,0.10275495,8.657247,-0.5831596,2.1050706,1.8100438,0.087473795,24.039078,-0.48357815,5.299677,-0.71550566,0.84750324,0.7163191,49.916576,-0.6088352,1.5153618,1.7489313,0.8671675,-1.3925871,0.35218716,-0.7538996,1.2485026,1.3246101,-1.4749761,12.837281,-0.23712617,0.734956,0.048868626,13.387453,19.023264,0.2151657,2.0479486,0.40940443,0.10004187,4.5074873,1.5972323,150.1599
