Day,Alameda,Alpine,Amador,Butte,Calaveras,Colusa,Contra Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Imperial,Inyo,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Modoc,Mono,Monterey,Napa,Nevada,Orange,Out of CA,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Sierra,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Trinity,Tulare,Tuolumne,Ventura,Yolo,Yuba
2020-04-29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,54,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,1,0,4,7,0,0,0,0,1,1,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0
2020-04-30,3,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,55,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,4,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0
2020-05-01,2,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,63,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,-1,0,1,4,3,0,0,3,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2020-05-02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2020-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,5,0,0,0,20,5,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
2020-05-05,3,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,58,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,4,5,2,0,0,5,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2020-05-06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,54,0,1,0,0,0,0,0,0,0,0,-4,0,0,0,2,0,0,3,14,0,1,0,0,1,5,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0
2020-05-07,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2,0,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2020-05-08,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,52,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,3,7,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
2020-05-09,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,0,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2020-05-10,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
2020-05-11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,2,0,0,0,0
2020-05-12,3,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,46,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8,0,0,5,15,0,1,0,9,0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,2,0
2020-05-13,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0
2020-05-14,3,0,0,0,0,0,0,0,0,3,0,0,1,0,4,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,1,10,0,0,0,0,0,4,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0
2020-05-15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,42,0,0,1,0,0,0,0,0,0,0,4,0,0,0,7,0,0,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
2020-05-16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,40,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,5,9,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,3,0,0,0,0
2020-05-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-19,3,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,13,0,1,0,9,0,2,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0
2020-05-20,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,8,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,3,0,0
2020-05-21,2,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
