Day,Adams,Asotin,Benton,Chelan,Clallam,Clark,Columbia,Cowlitz,Douglas,Ferry,Franklin,Garfield,Grant,Grays Harbor,Island,Jefferson,King,Kitsap,Kittitas,Klickitat,Lewis,Lincoln,Mason,Okanogan,Out of WA,Pacific,Pend Oreille,Pierce,San Juan,Skagit,Skamania,Snohomish,Spokane,Stevens,Thurston,Wahkiakum,Walla Walla,Whatcom,Whitman,Yakima
2020-05-26,0,0,23,2,0,9,0,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,1,0,12,3,0,1,0,0,9,0,50
2020-05-27,0,0,6,3,0,3,0,0,5,0,3,0,4,0,0,0,28,0,5,0,0,0,0,1,0,0,0,90,0,1,0,11,19,0,1,0,0,2,0,40
2020-05-28,1,0,9,2,0,25,0,0,2,0,10,0,4,0,0,0,60,0,0,0,0,0,0,2,0,0,0,28,0,0,0,10,15,1,1,0,0,3,0,183
2020-05-29,5,0,15,6,0,28,0,0,3,0,12,0,4,0,1,0,26,0,3,0,0,0,1,0,0,0,0,25,0,2,0,8,24,0,1,0,0,0,0,138
2020-05-30,3,0,19,2,0,32,0,0,2,0,14,0,1,0,0,0,44,0,4,0,1,0,0,-1,0,0,0,13,0,2,0,11,27,0,2,0,1,9,0,89
2020-05-31,1,0,18,2,0,5,0,0,3,0,25,0,1,1,0,0,99,0,1,1,1,0,1,3,0,0,0,15,0,2,0,11,14,0,12,0,-1,4,0,127
2020-06-01,0,0,16,2,0,2,0,0,0,0,24,0,4,0,0,1,31,1,0,0,0,0,0,0,0,0,0,3,0,1,0,9,4,0,4,0,0,2,0,164
2020-06-02,0,0,13,0,0,30,0,1,0,0,12,0,0,0,3,0,54,0,1,3,0,0,0,1,0,0,0,10,0,3,0,11,12,0,1,0,2,3,0,68
2020-06-03,10,0,15,4,2,4,0,2,0,0,22,0,3,1,0,0,87,1,0,0,0,0,0,2,0,0,0,18,0,5,1,4,15,2,2,0,0,1,4,121
2020-06-04,4,0,14,1,0,0,0,0,1,0,10,0,1,0,0,0,54,0,-1,1,0,0,0,1,0,0,0,23,0,3,-1,8,21,0,0,0,1,2,0,93
2020-06-05,1,0,21,5,0,0,0,0,4,0,28,0,2,1,0,0,53,1,0,1,0,0,1,-1,0,0,0,16,0,4,0,15,16,0,3,0,0,1,0,110
2020-06-06,1,0,33,1,0,9,0,2,0,0,34,0,1,0,0,0,46,1,0,3,0,0,0,4,0,0,0,12,0,-1,0,11,49,0,6,0,2,4,0,225
2020-06-07,0,0,24,1,0,3,0,3,1,0,18,0,1,0,0,0,40,0,1,0,0,0,1,0,0,0,0,15,0,0,0,8,14,0,3,0,3,1,0,143
2020-06-08,0,0,29,0,0,4,0,5,0,0,24,0,2,0,1,0,39,0,1,2,0,0,0,0,0,0,0,6,0,1,0,6,26,0,4,0,0,9,0,156
2020-06-09,1,0,20,2,0,5,0,3,0,0,18,0,4,0,-1,0,33,5,0,2,0,0,1,0,0,1,0,10,0,0,0,25,16,0,1,0,1,1,0,169
2020-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-11,9,0,62,4,1,24,0,12,0,0,62,0,13,0,1,0,21,0,0,5,0,0,0,0,0,0,0,28,-1,2,0,11,9,2,1,0,1,8,1,154
2020-06-12,0,1,34,3,0,9,0,1,0,0,21,0,6,1,0,0,61,3,2,0,1,0,0,1,0,1,0,19,1,2,0,32,13,0,11,0,0,8,6,141
2020-06-13,1,0,31,1,1,7,0,3,2,0,25,0,12,0,0,0,83,3,0,3,0,0,0,0,0,0,0,14,0,3,0,22,13,0,4,0,0,4,0,136
2020-06-14,1,0,26,1,0,6,0,2,5,0,24,0,6,0,0,0,28,0,0,0,0,0,1,0,0,1,0,23,0,4,0,7,16,0,3,0,0,8,0,119
2020-06-15,2,0,39,0,0,3,0,2,-2,0,50,0,5,0,0,1,63,2,0,1,1,0,0,1,0,0,0,9,0,2,0,16,13,0,0,0,2,5,0,66
2020-06-16,7,0,47,0,0,9,0,9,0,0,59,0,4,0,1,0,65,0,0,3,1,0,0,0,0,0,0,18,1,1,0,19,13,0,7,0,2,2,2,147
2020-06-17,1,0,18,3,3,1,0,2,1,0,39,0,42,1,1,0,35,2,0,0,1,0,1,3,0,0,0,18,0,5,0,16,24,1,0,0,2,2,-1,54
2020-06-18,0,0,32,3,0,8,0,4,5,0,37,0,18,0,0,0,78,2,0,3,2,0,0,1,0,0,0,20,0,5,0,13,10,0,4,0,3,10,2,126
2020-06-19,1,0,45,-1,1,-3,1,6,-3,0,32,0,20,1,2,1,98,3,2,-1,4,0,0,1,0,0,0,31,0,5,2,8,22,0,8,0,2,7,-2,138
2020-06-20,0,0,47,2,0,7,0,6,2,0,80,0,6,2,2,0,93,4,1,0,0,0,1,0,0,0,0,28,1,3,0,18,52,0,3,0,3,12,0,214
2020-06-21,0,0,66,5,0,5,0,9,5,0,85,0,19,0,0,0,57,1,3,0,2,0,0,0,0,0,0,23,1,3,0,11,20,1,-1,0,3,13,2,154
2020-06-22,6,0,11,1,0,7,0,0,3,0,28,0,3,-1,-1,0,42,1,1,1,0,0,1,0,0,1,0,7,1,0,-2,12,11,0,5,0,5,0,-2,43
2020-06-23,1,0,26,3,0,6,6,4,-1,0,29,0,29,0,0,0,113,4,1,1,1,0,0,0,0,0,0,33,0,1,1,80,36,-1,5,0,4,22,3,109
2020-06-24,0,0,61,4,0,11,0,4,10,0,71,0,9,1,1,2,87,3,9,2,2,0,0,0,0,0,0,40,1,2,-1,17,48,0,5,0,0,33,-1,55
