Day,Alameda,Amador,Butte,Calaveras,Colusa,Contra Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Imperial,Inyo,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Modoc,Mono,Monterey,Napa,Nevada,Orange,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Trinity,Tulare,Tuolumne,Ventura,Yolo,Yuba
2020-09-11,156.17848,2.7297258,17.982658,2.136091,4.5302315,79.9192,0.32339403,1.1149545,165.34825,0.9317565,5.4570475,21.034626,0.132917,99.34434,23.375462,1.2054672,0.4095305,1130.8904,28.181421,12.663113,0.50752443,3.0559437,22.37785,-0.14789319,-0.2814413,29.698713,2.7931137,2.4952033,269.34613,47.364536,-0.42197698,209.976,168.3878,4.7451243,268.66556,191.15292,71.075035,100.50131,13.434949,43.655037,35.52855,110.19726,12.9739,4.082038,-0.22411741,31.895119,33.133278,136.77126,-0.2132982,0.9419409,-0.95290846,41.154472,0.5679272,69.466064,2.2174532,15.40916
2020-09-12,152.76474,2.6872303,17.676414,2.077199,4.4363155,78.30458,0.28934744,1.0603713,161.92653,0.92707884,5.3541727,20.842781,0.116678745,97.38618,23.147354,1.1646006,0.3839929,1107.1377,27.643261,12.430985,0.481821,3.0427577,21.989857,-0.1454941,-0.2735263,29.018692,2.7633274,2.4143686,263.31393,46.41936,-0.3894008,205.56795,164.59285,4.6326094,262.97504,187.1252,69.53659,98.51701,13.16341,42.781223,34.87577,107.926575,12.824415,3.9964657,-0.18916066,31.283669,32.52463,133.51697,-0.21011575,0.9343166,-0.93576425,40.443363,0.5553473,67.9697,2.1849766,15.097637
2020-09-13,147.42853,2.592425,17.147264,2.0189447,4.286408,75.329765,0.21942532,0.9830965,154.92049,0.90011287,5.2009325,20.148884,0.06469589,92.42287,22.28482,1.1244897,0.32587856,1066.8171,26.482376,11.949063,0.4565717,2.9222047,21.024061,-0.16023362,-0.25815693,27.840942,2.6347806,2.3151808,251.35284,44.463005,-0.3211295,195.81339,157.26955,4.406468,250.50374,180.26622,66.93381,93.831955,12.7361,41.25697,33.314083,103.28877,12.478052,3.881154,-0.118324175,30.06351,31.594742,127.05705,-0.22878416,0.9350806,-0.930101,38.72582,0.5137207,65.164635,1.9974792,14.515362
2020-09-14,142.82805,2.3527503,16.76038,1.9818995,4.1920004,72.261314,0.122537404,0.8438668,147.00642,0.86373734,5.111432,18.954964,-0.066946395,85.816864,20.75259,1.0985165,0.25461212,1022.6502,25.294931,11.399245,0.44265243,2.5263298,19.693483,-0.17198345,-0.28690192,26.515823,2.4757814,2.3016484,237.32468,41.911594,-0.24549055,183.58406,149.203,4.217224,235.10059,173.11273,64.352974,87.87927,12.495596,39.617985,31.049877,98.0546,12.164072,3.757638,-0.090103626,28.648884,30.48947,119.871346,-0.27640033,0.9662557,-0.99965984,36.17436,0.44752944,62.507324,1.7437285,13.984256
2020-09-15,141.0731,2.3273702,16.606619,1.95504,4.1405573,71.48267,0.12606305,0.84655815,145.45485,0.8619847,5.045314,18.730328,-0.06871442,84.9088,20.590137,1.0831876,0.27217618,1007.57166,25.139809,11.278098,0.43526673,2.5048978,19.612976,-0.16899428,-0.29069805,26.245808,2.4582496,2.2851062,234.31238,41.507244,-0.24520823,181.32985,147.49829,4.2014594,232.37004,170.82355,63.704174,86.87949,12.378161,39.26226,30.72469,96.991035,12.058228,3.7269285,-0.099827364,28.418732,30.198273,118.52527,-0.26006618,0.9450959,-0.9833432,35.840958,0.43770653,61.82899,1.7719836,13.8639345
2020-09-16,144.40361,2.5322049,16.852682,1.9407442,4.1918726,73.499916,0.14158362,0.90602756,150.33098,0.8893183,5.1441717,20.197384,0.016548768,89.23829,21.966633,1.0972475,0.2600193,1048.744,25.616858,11.596139,0.43591264,2.8551934,20.312065,-0.18023959,-0.24067049,26.93205,2.6105444,2.2333372,244.09401,43.14248,-0.25313312,189.97226,152.16457,4.193938,242.41548,177.00597,65.132835,90.83184,12.457928,40.236378,32.295685,100.28942,12.357603,3.8053713,-0.022414476,29.307697,31.130041,122.26819,-0.26007247,0.9521263,-0.9348323,37.736004,0.48592854,63.36733,1.8170869,14.087947
2020-09-17,143.37389,2.4610424,16.82865,1.9635103,4.1856556,72.5873,0.100088164,0.84780973,147.78586,0.8886876,5.1513863,19.692535,-0.051504057,86.586525,21.35834,1.0806868,0.24052718,1034.2787,25.298649,11.406904,0.42621598,2.7422144,19.904871,-0.18372661,-0.26022252,26.538061,2.5314527,2.2377708,238.81966,42.31201,-0.21280578,185.1924,149.48866,4.1728597,236.69675,174.8046,64.56043,88.465485,12.439716,39.883522,31.414337,98.53926,12.324453,3.7848685,-0.0007648766,28.895979,30.933506,119.64491,-0.27786613,0.9806992,-0.97925574,36.757835,0.4562404,62.577824,1.7280431,13.991271
2020-09-18,141.88525,2.4214077,16.670128,1.9712489,4.1383905,71.550385,0.070508525,0.8180027,145.1482,0.87925225,5.1328735,19.448652,-0.07966072,84.36014,20.939074,1.0617113,0.20998803,1022.72974,24.853407,11.199936,0.4201296,2.6866057,19.503115,-0.19097379,-0.2516267,26.11311,2.4786701,2.2166336,234.48822,41.547604,-0.18192166,181.40515,146.70505,4.0942554,231.7913,172.81815,63.76702,86.44725,12.292592,39.421825,30.76009,96.7607,12.209988,3.7482815,0.034568608,28.476929,30.713943,117.04655,-0.29657987,0.99739885,-0.98912734,36.051113,0.43145043,61.6141,1.6201845,13.788763
2020-09-19,139.3349,2.356782,16.420568,1.9659417,4.0646296,69.89239,0.022399671,0.76532185,140.98619,0.86080176,5.1011877,19.199087,-0.118572675,81.16888,20.36497,1.047699,0.17052379,1003.3222,24.144764,10.901469,0.4125283,2.5851886,18.859314,-0.20604372,-0.2462434,25.429106,2.419915,2.1890614,227.79553,40.302155,-0.1411999,175.67181,142.28664,3.9442215,224.16444,169.63213,62.41502,83.4526,12.08775,38.61828,29.749073,93.98512,12.021767,3.7059073,0.09181774,27.82146,30.26281,113.093346,-0.32300454,1.0126221,-1.0081924,34.97357,0.4087181,60.184006,1.4690086,13.463849
2020-09-20,136.88762,2.4677477,16.061588,1.9193001,3.9634202,68.94209,0.0030901283,0.782907,139.27638,0.8604181,5.0756254,19.88821,-0.068214215,81.28517,20.71781,1.0062207,0.14070056,998.43335,23.616468,10.781703,0.38666534,2.8124964,18.70767,-0.20526394,-0.19757918,24.980942,2.4425569,2.0642464,226.34569,40.04572,-0.09989266,175.2926,140.16136,3.7734356,222.7534,168.29797,61.404053,83.173164,11.728157,38.167774,29.869549,92.86065,11.884174,3.6463544,0.18241128,27.566559,30.105658,111.28226,-0.3269724,1.0214394,-0.9530631,35.15501,0.42536032,59.147816,1.4032886,13.178178
2020-09-21,137.01236,3.0999403,15.178428,1.7033265,3.836617,71.40387,0.122693494,1.1948769,147.16362,0.87576395,5.0859566,24.018444,0.37056234,94.06843,23.907743,0.9501065,0.13798437,1064.2942,23.893972,11.45586,0.36183935,3.9825,19.961554,-0.13990033,-0.0052958354,25.744173,2.8690343,1.7955239,248.61151,43.339516,-0.1340164,196.9193,148.25587,3.481219,245.7964,176.68567,62.1741,93.295685,11.130136,39.127132,34.1409,98.5334,11.751261,3.5252085,0.28189966,28.807024,31.134716,119.67152,-0.29870883,1.0191247,-0.6435014,39.888817,0.6372507,60.531708,1.4834121,13.087935
2020-09-22,141.10324,3.4381561,15.427433,1.6619875,3.8771508,74.51783,0.23440123,1.3404772,155.87697,0.91302955,5.142996,26.13788,0.58000904,102.47634,26.256641,0.96757805,0.18776327,1118.2164,24.908258,12.028706,0.3663484,4.577629,21.423626,-0.14254999,0.070428476,27.029535,3.130762,1.7078629,265.42386,46.284874,-0.22592542,212.39565,156.83234,3.5493631,264.46024,184.98636,64.4031,100.741425,11.149482,40.622616,37.056404,104.37715,12.052069,3.6319005,0.32001495,30.324312,32.24964,127.30389,-0.24012613,0.9542067,-0.5034894,43.280384,0.74127,63.138237,1.737241,13.458415
2020-09-23,142.6486,3.6377404,15.437226,1.629761,3.8810298,75.93194,0.33228537,1.4786166,160.30396,0.93289334,5.123373,27.206953,0.718144,107.11078,27.495598,0.9817025,0.25278524,1141.6215,25.455708,12.291019,0.36764342,4.931674,22.271097,-0.13578288,0.111125916,27.757109,3.2856903,1.6786704,274.30832,47.87592,-0.30253434,220.67557,161.31787,3.615592,274.4604,188.7379,65.4614,104.6719,11.117668,41.337494,38.66117,107.34452,12.115284,3.6789079,0.31761706,31.128084,32.7147,131.58366,-0.18536909,0.89542276,-0.3893832,45.16066,0.80973023,64.47424,1.9303592,13.641037
2020-09-24,144.15651,3.7333653,15.477989,1.7534366,3.8562837,77.34216,0.37392473,1.4880307,164.77132,0.9211125,5.161091,28.023987,0.8366661,111.322876,28.501503,1.0019449,0.23410426,1162.0017,25.97198,12.499717,0.38716662,5.098008,22.956444,-0.14595684,0.1784262,28.251534,3.391416,1.6561043,282.36743,49.1989,-0.33716986,228.40842,165.54834,3.5841305,283.97873,192.02138,66.48338,108.41944,11.000317,41.92765,40.061188,110.33758,12.126286,3.704685,0.34673142,31.875837,33.063347,135.52126,-0.19918977,0.8874577,-0.37366116,46.66575,0.86660975,65.73635,2.0388157,13.776016
2020-09-25,144.2678,3.7365444,15.425021,1.79897,3.8474305,77.53078,0.37704384,1.4765061,165.5624,0.9114797,5.1840973,28.200533,0.8702509,112.14502,28.637232,1.008013,0.2201223,1163.2968,26.026863,12.490464,0.39425373,5.1111717,23.038658,-0.1528044,0.20068657,28.223036,3.4056978,1.6438267,283.54666,49.363937,-0.3331333,229.70596,166.22438,3.540606,285.52237,192.42256,66.60773,109.01231,10.930924,41.98586,40.244434,110.87199,12.065733,3.692151,0.36405027,31.996164,33.119522,136.11708,-0.21283603,0.89084256,-0.38512117,46.851448,0.88435584,65.90099,2.0254881,13.763091
2020-09-26,142.00395,3.6983385,15.207495,1.5893164,3.8249109,76.20825,0.44587234,1.6076647,162.35698,0.92264485,5.044076,27.547419,0.8438985,110.036896,28.019653,0.9986969,0.3332567,1141.4858,25.760408,12.362532,0.38449863,5.0480638,22.769802,-0.122486696,0.13480824,28.086653,3.3895876,1.6800156,278.8255,48.60693,-0.4004522,225.26657,163.56343,3.6695282,280.1146,188.98354,65.59675,106.894424,10.979133,41.404278,39.54374,108.71996,11.912685,3.6583226,0.2434374,31.47576,32.531765,134.305,-0.12613405,0.8121512,-0.28930157,46.12275,0.85246867,65.00348,2.1308258,13.655602
2020-09-27,137.14716,3.5359023,14.78715,1.7066855,3.6422868,73.47342,0.3079597,1.3804551,156.06291,0.87103534,5.0038977,27.043161,0.76951694,105.150665,27.228186,0.9637338,0.17722258,1105.421,24.620419,11.821498,0.36852077,4.817779,21.728964,-0.15901735,0.18292148,26.653051,3.2612119,1.5703549,267.1245,46.53938,-0.27560648,216.10625,156.31316,3.3191266,268.33643,182.90454,63.148888,102.39492,10.452284,39.87343,37.950214,104.502106,11.60457,3.5431774,0.40316206,30.361341,31.657887,127.512794,-0.2280769,0.88590443,-0.39918238,44.293224,0.81111187,62.374405,1.8356094,13.041117
2020-09-28,133.8545,3.570796,14.451897,1.609725,3.5472465,71.787476,0.30270553,1.380701,152.41508,0.87242496,4.91506,27.143597,0.77185875,103.18052,27.136084,0.91647154,0.1736195,1086.2496,23.902819,11.598163,0.34095225,4.9320455,21.349575,-0.16186258,0.2001363,26.045658,3.232642,1.465461,261.58472,45.738075,-0.25321555,211.97177,152.37389,3.202215,262.6964,179.48407,61.642162,100.36595,10.122123,39.10795,37.399216,102.06372,11.436497,3.478951,0.4575519,29.784334,31.220446,124.05445,-0.2044526,0.86062574,-0.3302458,43.786003,0.798888,60.789864,1.792123,12.683608
2020-09-29,130.37709,3.6322675,14.216858,1.4084501,3.4555922,70.239105,0.25929943,1.2538314,147.87088,0.87956506,4.798908,27.635857,0.7328426,101.39759,27.405666,0.84665525,0.12287605,1075.2319,23.162756,11.642741,0.26890847,5.108984,20.880678,-0.17604747,0.19759122,25.400434,3.2082012,1.2697825,257.13074,44.793743,-0.18480916,208.86119,147.32162,3.0431397,256.70294,176.91928,59.938046,98.72041,9.863569,38.17332,37.154167,99.257645,11.420382,3.404331,0.5821797,29.04652,30.609007,120.08862,-0.19617732,0.87579155,-0.27280408,43.45581,0.7562407,59.37342,1.6845398,12.332074
2020-09-30,128.16428,3.6115315,13.946661,1.3691623,3.396625,68.968124,0.24924973,1.2517292,145.16106,0.8718693,4.7394075,27.464138,0.7284014,99.628204,27.10352,0.83349293,0.11541096,1058.8785,22.630981,11.398791,0.25786415,5.08807,20.490614,-0.18294066,0.20659041,24.921112,3.172033,1.2314062,252.49788,44.050117,-0.16584991,205.16235,144.53264,2.9487357,251.99997,174.23006,58.82869,96.927704,9.653134,37.53046,36.538406,97.438614,11.246441,3.3540044,0.60904634,28.564066,30.236734,117.59654,-0.19193967,0.8589834,-0.24526338,42.827255,0.75274384,58.221405,1.6132226,12.068574
