Day,Alameda,Amador,Butte,Calaveras,Colusa,Contra Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Imperial,Inyo,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Modoc,Mono,Monterey,Napa,Nevada,Orange,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Trinity,Tulare,Tuolumne,Ventura,Yolo,Yuba
2020-05-28,141.0326,1.5824169,8.69896,0.61488605,1.1576985,61.51577,0.45363933,4.3776865,107.33847,0.16232753,7.927191,82.19683,-0.0038905325,92.30792,34.4153,1.8321712,0.95092636,1977.0958,8.397893,15.384652,0.5715803,3.4900818,10.935114,0.034567893,0.1941514,17.287191,4.2508,2.1743715,402.91086,32.236717,0.08532819,318.44055,61.213802,0.51761127,272.73395,345.2373,69.02839,70.6576,4.81612,49.551785,39.742874,64.45662,5.9691877,2.071216,1.4926472,37.8745,41.43917,58.51323,-0.26225656,1.0950974,0.50182045,47.069458,-0.41337785,71.905876,1.744329,4.80869
2020-05-29,139.70995,1.5398262,8.524804,0.62211764,1.1131138,60.457184,0.43258786,4.370325,104.72597,0.14687097,7.9975996,81.71819,-0.022259941,89.19396,33.847023,1.8319628,0.92618173,1956.554,7.999466,14.977113,0.5816952,3.4275737,10.584021,0.033038843,0.20417437,16.694714,4.1926403,2.150126,395.01776,31.580896,0.114286736,311.63226,58.57891,0.4592157,265.43106,342.17188,68.15932,67.37089,4.6703806,49.087395,38.757774,62.69545,5.8351774,1.9949697,1.5289934,37.53599,41.341827,55.13439,-0.29072124,1.1185218,0.4566518,46.120872,-0.43835017,70.61455,1.5545813,4.617096
2020-05-30,136.47316,1.5099025,8.28438,0.611165,1.0874397,58.97931,0.42741042,4.304908,101.81939,0.14760068,7.8039227,80.40615,-0.038210943,87.407364,33.159355,1.8043071,0.92495394,1918.8391,7.7051497,14.759871,0.55993336,3.3686905,10.249718,0.036909655,0.18829007,16.385262,4.110754,2.1341639,388.134,30.690424,0.117679164,306.1109,56.57877,0.4421199,259.97308,335.86206,66.75162,66.006096,4.615957,48.084934,38.03066,60.90275,5.7255692,1.9899135,1.4925916,36.77552,40.437603,53.860683,-0.27461928,1.1014667,0.46351266,45.183197,-0.42851767,69.32628,1.5614165,4.52456
2020-05-31,135.88585,1.4681661,8.194831,0.5769247,1.0287278,58.484547,0.42669553,4.3243623,100.94014,0.14554954,7.815343,80.7888,-0.040725384,86.925316,33.18773,1.7998616,0.9246324,1922.6116,7.5084314,14.712411,0.562865,3.3485935,10.097971,0.04415522,0.19273293,16.190567,4.1267595,2.107268,388.41348,30.365934,0.11750376,306.41992,55.151722,0.4210782,259.53156,336.67474,66.45936,65.32616,4.5431037,47.90774,37.91882,60.132217,5.687176,1.9452454,1.4946202,36.692318,40.34067,52.68496,-0.2669289,1.095971,0.47823298,45.042862,-0.4405541,69.18063,1.5947466,4.428298
2020-06-01,135.50014,1.482015,8.29153,0.581475,1.0502346,58.793365,0.43921632,4.249752,102.25836,0.16330642,7.7131643,80.15458,-0.03138179,88.430984,33.345192,1.7810498,0.9168191,1912.3394,7.862383,14.807928,0.5390839,3.3345664,10.342142,0.037344635,0.18071343,16.43036,4.151275,2.1080146,389.1322,30.6018,0.105334684,307.558,57.03323,0.46543303,262.07526,334.64578,66.33263,67.2247,4.6080947,47.637646,38.29367,61.13228,5.7791996,1.9906988,1.4545288,36.59318,39.965317,54.837048,-0.25356922,1.0741453,0.49140263,45.316597,-0.4177278,69.422806,1.6723071,4.5327477
2020-06-02,135.17764,1.4673003,8.326223,0.5636493,1.0525292,58.92802,0.4406136,4.2174087,102.970024,0.16608019,7.6480474,80.03067,-0.011940954,89.4478,33.509335,1.7640917,0.90811676,1909.9476,8.010102,14.901346,0.536043,3.3287752,10.450592,0.037910115,0.18407358,16.497322,4.1870384,2.0945375,390.4012,30.719986,0.08978825,309.06805,57.803978,0.46263844,264.08966,334.0439,66.206764,68.390724,4.617896,47.530243,38.50444,61.648636,5.815485,1.9837068,1.4273092,36.54091,39.77304,55.908684,-0.24378677,1.0546359,0.50563043,45.520294,-0.39550868,69.548195,1.7550247,4.5535703
2020-06-03,135.03452,1.4374855,8.351235,0.53213716,1.0398862,59.155933,0.4546164,4.2038674,103.930595,0.18737794,7.5491447,80.56046,-0.007408309,91.48764,33.98181,1.7579652,0.91593415,1922.1589,8.17083,15.203424,0.51749355,3.3314712,10.578921,0.044627093,0.1760813,16.755505,4.2441177,2.1026769,396.21625,30.816916,0.0784204,314.29446,58.451775,0.48840645,269.0666,336.11282,66.33812,70.533356,4.6912017,47.523357,39.179237,62.21885,5.9347205,2.0201085,1.377471,36.67484,39.570408,57.665554,-0.21350163,1.0301937,0.5524568,46.094845,-0.38621745,70.32251,1.9373047,4.597186
2020-06-04,136.48836,1.4352018,8.363579,0.49979138,1.0178566,59.629356,0.4529053,4.2841287,104.54104,0.17355183,7.6707582,81.82652,-0.0051743374,91.86754,34.391617,1.781606,0.92288005,1948.9633,8.079178,15.294265,0.53809875,3.356403,10.603721,0.046224356,0.18785347,16.704786,4.2990484,2.0987606,400.27557,31.030024,0.07908268,317.4715,58.037395,0.45003062,271.08212,340.77945,66.94001,70.44807,4.648495,48.070534,39.439156,62.462837,5.914014,1.9874362,1.4097449,37.089413,40.114105,57.06355,-0.22114286,1.038399,0.55448264,46.538784,-0.40622386,70.84877,1.9180207,4.5265417
2020-06-05,135.6521,1.4445485,8.317758,0.49416965,1.0230875,59.629906,0.45888388,4.244503,104.953186,0.17468095,7.513303,81.47112,0.013874913,93.246025,34.479027,1.7854035,0.92504376,1942.0178,8.237321,15.414716,0.52517,3.3452444,10.673941,0.04902643,0.18221153,16.90625,4.327685,2.1118393,401.80106,31.043512,0.058486756,319.16867,59.01026,0.45614058,273.28415,339.24823,66.68326,72.08143,4.709306,47.780483,39.76773,62.93371,5.943311,2.0194042,1.3745006,36.929916,39.638756,58.85683,-0.20768864,1.0185717,0.57671905,46.776188,-0.37750766,71.05443,2.0249102,4.607042
2020-06-06,135.65881,1.5363592,8.540314,0.5241325,0.67462504,58.273365,0.40359223,4.308715,103.020836,0.22470069,7.9846163,81.99502,0.11991013,89.45375,34.48455,1.6805875,0.86779326,1935.9995,7.9838696,14.403547,0.5553228,3.53599,10.569822,0.030863296,0.20123546,16.129744,4.370809,2.0203588,391.7392,30.55678,0.013426878,311.01672,55.49787,0.41002992,265.12973,339.0285,66.357414,66.72827,4.3689504,46.78881,38.810802,60.642807,5.557202,1.764899,1.5203084,36.4337,40.269268,52.556343,-0.22146784,0.9496864,0.61556876,45.62258,-0.43392298,70.177574,1.8528285,4.5060325
2020-06-07,136.39969,1.5313845,8.535043,0.50529414,0.6924039,58.78158,0.4121456,4.340575,104.0821,0.21535228,7.9599457,82.75557,0.11924248,91.0504,34.872322,1.7042005,0.87879246,1953.9019,8.0462885,14.629405,0.55764765,3.5379212,10.645454,0.037675485,0.20449997,16.285473,4.430749,2.0394223,397.00262,30.766266,0.008938471,315.51456,56.18307,0.39473847,269.07986,341.92822,66.75706,68.24524,4.4093804,47.13233,39.302586,61.38459,5.6103063,1.7895135,1.5121044,36.712315,40.36465,53.837494,-0.21861367,0.95361847,0.62701106,46.201733,-0.42453417,70.88304,1.9274025,4.5182333
2020-06-08,135.53192,1.5314353,8.687226,0.5564811,0.81574607,59.421757,0.43445918,4.181676,106.75919,0.2524876,7.6426935,81.186905,0.13585073,94.571976,34.99421,1.6854335,0.86390096,1931.5868,8.719084,14.943078,0.5091318,3.48374,11.023437,0.023397435,0.18617706,16.975218,4.4556313,2.0920165,399.74728,31.186008,-0.00792937,318.73434,60.56428,0.47908407,275.18863,337.424,66.485596,72.841644,4.6446104,46.613243,40.086113,63.59121,5.8642397,1.9327899,1.4048747,36.472687,39.492367,59.322716,-0.1907283,0.91625464,0.6601566,46.712025,-0.35489762,71.504776,2.1359677,4.7816234
2020-06-09,138.45148,1.5625141,9.038306,0.5985863,0.9066712,61.542683,0.4642904,4.1467457,112.05489,0.28517893,7.59968,82.107544,0.15505153,100.006805,36.10588,1.7107086,0.866109,1967.4045,9.544874,15.5509,0.4842913,3.5201485,11.666948,0.016299669,0.17762583,17.900915,4.614499,2.1667016,412.80984,32.36245,-0.028171789,330.13638,65.745735,0.56147665,287.90494,343.05194,67.95943,78.500916,4.9134116,47.351727,41.813507,67.18962,6.216206,2.0776656,1.3594577,37.243458,39.760166,65.22098,-0.18040828,0.91203797,0.68676215,48.408627,-0.31259316,73.90181,2.354892,5.0980625
2020-06-10,137.11656,1.5574943,9.166432,0.6528944,0.99010617,61.772892,0.47540227,3.9755986,113.76633,0.31971264,7.369359,80.33615,0.1707929,102.01169,36.038406,1.6778877,0.83395714,1934.9734,10.112308,15.608682,0.44157305,3.4365327,11.95034,0.0018015429,0.15784417,18.327013,4.627816,2.2081327,411.08408,32.54032,-0.04620194,329.60406,69.0468,0.6294695,290.31168,336.99002,67.37282,81.402596,5.067893,46.577957,42.168,68.675385,6.36755,2.179475,1.2777724,36.844166,38.84426,68.99321,-0.16664194,0.8793114,0.70113754,48.504204,-0.25312304,73.98728,2.4608867,5.285426
2020-06-11,135.45264,1.471809,8.921477,0.6420533,1.2406652,62.0831,0.5051298,3.863524,114.25651,0.28678438,6.916497,78.774025,0.1019639,103.89426,35.63127,1.7442341,0.85276794,1911.2863,10.280225,16.107605,0.4086115,3.2319043,11.926111,0.0058255233,0.14329013,18.72799,4.5623198,2.260733,412.92834,32.52773,-0.011589117,331.33508,71.44414,0.65117615,293.14337,332.25793,66.695465,84.700424,5.281952,46.564083,42.424583,69.86105,6.5987883,2.3481088,1.1522795,36.719536,37.856586,73.264145,-0.15700707,0.91287494,0.6667112,48.790913,-0.19557291,73.793686,2.5486448,5.3279433
2020-06-12,135.22528,1.4516712,8.895622,0.643875,1.2137716,61.787136,0.5036409,3.861491,113.51053,0.29089063,6.9700365,78.809845,0.08959932,102.991264,35.508682,1.7374958,0.84915465,1909.5604,10.19788,16.037088,0.40822867,3.2320473,11.842356,0.0073117297,0.14048195,18.571014,4.541748,2.2465978,411.58167,32.325607,0.0038215742,330.0494,70.483025,0.6572777,291.47913,332.29678,66.5864,83.686806,5.2587957,46.50916,42.195194,69.25366,6.6011295,2.3311846,1.1594235,36.70039,37.911343,72.1436,-0.16137029,0.9276252,0.6496191,48.53167,-0.21354899,73.56861,2.503136,5.290761
2020-06-13,134.53087,1.5125078,8.988612,0.63769925,0.97455275,60.589436,0.46607873,3.8965504,111.43102,0.31895,7.2692556,79.03141,0.1566093,99.84515,35.40426,1.6530802,0.81392866,1898.4675,9.893228,15.318019,0.42870077,3.3549397,11.708796,-0.0049624844,0.15120566,17.898575,4.5531917,2.17391,402.9709,31.858103,-0.02799904,323.0625,67.41414,0.60569113,284.29337,330.95343,66.046555,79.57105,4.968428,45.731365,41.33734,67.234024,6.2906084,2.1442811,1.2499263,36.257698,38.222122,67.2444,-0.16514806,0.86907893,0.682745,47.60978,-0.25518787,72.554054,2.3646898,5.142811
